Participant,FirstCardPlayed,Card_1,Card_2,Card_3,Card_4,Card_5,Card_6,Card_7,Card_8,Card_9,Card_10,Card_11,Card_12,Card_13,ScoreOnNextPlay
70191,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
70192,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0
70199,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0
70202,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0
70208,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0
70212,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
70217,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0
70220,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0
70226,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
70231,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0
70236,9,0,0,0,0,0,0,0,0,1,0,0,0,0,2
70241,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0
70242,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
70250,12,0,0,0,0,0,0,0,0,0,0,0,1,0,2
70255,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0
70258,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0
70259,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
70263,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
70267,7,0,0,0,0,0,0,1,0,0,0,0,0,0,2
70273,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0
70278,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
70279,10,0,0,0,0,0,0,0,0,0,1,0,0,0,2
70285,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
70288,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
70297,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0
70298,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0
70304,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
70306,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0
70312,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0
70315,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0
70319,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0
70323,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0
70328,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0
70333,10,0,0,0,0,0,0,0,0,0,1,0,0,0,1
70335,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
70342,12,0,0,0,0,0,0,0,0,0,0,0,1,0,3
70344,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2
70352,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
70353,11,0,0,0,0,0,0,0,0,0,0,1,0,0,2
70358,6,0,0,0,0,0,1,0,0,0,0,0,0,0,2
70363,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0
70368,10,0,0,0,0,0,0,0,0,0,1,0,0,0,2
70373,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0
70382,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0
70383,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
70388,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
70394,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
70395,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
70401,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
70405,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0
70411,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2
70415,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
70420,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
70423,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0
70429,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0
70433,8,0,0,0,0,0,0,0,1,0,0,0,0,0,2
70437,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
70441,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
70446,11,0,0,0,0,0,0,0,0,0,0,1,0,0,2
70449,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0
70450,9,0,0,0,0,0,0,0,0,1,0,0,0,0,2
70457,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
70460,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
70465,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
70468,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
70472,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
70476,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0
70483,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1
70485,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2
70493,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0
70498,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
70503,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1
70505,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
70511,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0
70515,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0
70519,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0
70523,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
70529,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
70533,13,0,0,0,0,0,0,0,0,0,0,0,0,1,2
70538,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
70543,6,0,0,0,0,0,1,0,0,0,0,0,0,0,1
70545,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0
70551,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
70554,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
70561,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
70562,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
70569,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0
70572,13,0,0,0,0,0,0,0,0,0,0,0,0,1,2
70579,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1
70581,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
70588,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0
70589,10,0,0,0,0,0,0,0,0,0,1,0,0,0,2
70594,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
70600,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0
70601,11,0,0,0,0,0,0,0,0,0,0,1,0,0,2
70607,13,0,0,0,0,0,0,0,0,0,0,0,0,1,2
70610,11,0,0,0,0,0,0,0,0,0,0,1,0,0,2
70615,13,0,0,0,0,0,0,0,0,0,0,0,0,1,2
70621,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
70622,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0
70628,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1
70630,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
70637,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
70638,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
70642,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
70646,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0
70650,12,0,0,0,0,0,0,0,0,0,0,0,1,0,2
70655,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0
70656,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0
70662,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
70666,8,0,0,0,0,0,0,0,1,0,0,0,0,0,2
70672,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0
70676,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0
70682,7,0,0,0,0,0,0,1,0,0,0,0,0,0,2
70686,11,0,0,0,0,0,0,0,0,0,0,1,0,0,2
70692,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
70696,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
70701,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0
70704,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0
70705,12,0,0,0,0,0,0,0,0,0,0,0,1,0,2
70711,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0
70715,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
70719,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
70723,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0
70727,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
70731,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0
70736,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
70741,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0
70747,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
70750,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0
70754,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
70758,10,0,0,0,0,0,0,0,0,0,1,0,0,0,2
70767,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
70768,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
70773,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2
70776,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0
70781,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
70784,6,0,0,0,0,0,1,0,0,0,0,0,0,0,2
70789,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
70792,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
70793,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0
70797,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
70802,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
70807,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0
70810,13,0,0,0,0,0,0,0,0,0,0,0,0,1,2
70812,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0
70819,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
70820,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
70827,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
70830,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
70835,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
70838,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0
70844,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
70847,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0
70853,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
70856,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
70862,11,0,0,0,0,0,0,0,0,0,0,1,0,0,1
70864,10,0,0,0,0,0,0,0,0,0,1,0,0,0,2
70870,11,0,0,0,0,0,0,0,0,0,0,1,0,0,2
70875,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0
70876,8,0,0,0,0,0,0,0,1,0,0,0,0,0,2
70880,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
70884,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
70888,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
70893,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0
70894,11,0,0,0,0,0,0,0,0,0,0,1,0,0,2
70900,4,0,0,0,1,0,0,0,0,0,0,0,0,0,2
70904,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
70910,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
70914,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0
70920,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
70924,11,0,0,0,0,0,0,0,0,0,0,1,0,0,2
70928,10,0,0,0,0,0,0,0,0,0,1,0,0,0,2
70933,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
70934,7,0,0,0,0,0,0,1,0,0,0,0,0,0,2
70941,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
70944,11,0,0,0,0,0,0,0,0,0,0,1,0,0,2
70948,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
70952,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
70958,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
70961,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0
70965,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
70969,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2
70977,6,0,0,0,0,0,1,0,0,0,0,0,0,0,1
70979,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0
70983,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
70987,13,0,0,0,0,0,0,0,0,0,0,0,0,1,2
70991,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
70995,11,0,0,0,0,0,0,0,0,0,0,1,0,0,2
71001,8,0,0,0,0,0,0,0,1,0,0,0,0,0,2
71004,11,0,0,0,0,0,0,0,0,0,0,1,0,0,2
71010,10,0,0,0,0,0,0,0,0,0,1,0,0,0,2
71015,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2
71017,13,0,0,0,0,0,0,0,0,0,0,0,0,1,2
71022,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
71027,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
71033,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
71037,8,0,0,0,0,0,0,0,1,0,0,0,0,0,2
71043,4,0,0,0,1,0,0,0,0,0,0,0,0,0,2
71047,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71053,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0
71058,7,0,0,0,0,0,0,1,0,0,0,0,0,0,2
71065,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0
71068,12,0,0,0,0,0,0,0,0,0,0,0,1,0,2
71073,11,0,0,0,0,0,0,0,0,0,0,1,0,0,2
71078,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1
71080,13,0,0,0,0,0,0,0,0,0,0,0,0,1,2
71084,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
71088,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0
71092,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
71096,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0
71100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
71104,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71109,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
71112,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0
71118,6,0,0,0,0,0,1,0,0,0,0,0,0,0,1
71120,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
71125,11,0,0,0,0,0,0,0,0,0,0,1,0,0,2
71131,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0
71132,4,0,0,0,1,0,0,0,0,0,0,0,0,0,2
71140,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1
71142,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
71149,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
71150,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71155,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
71158,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
71165,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
71168,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0
71174,6,0,0,0,0,0,1,0,0,0,0,0,0,0,1
71176,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
71183,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
71186,13,0,0,0,0,0,0,0,0,0,0,0,0,1,2
71193,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
71196,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
71203,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
71206,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0
71210,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
71214,4,0,0,0,1,0,0,0,0,0,0,0,0,0,2
71221,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
71222,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0
71228,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0
71231,11,0,0,0,0,0,0,0,0,0,0,1,0,0,2
71238,4,0,0,0,1,0,0,0,0,0,0,0,0,0,3
71240,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
71246,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
71250,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0
71255,7,0,0,0,0,0,0,1,0,0,0,0,0,0,2
71259,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0
71263,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0
71267,9,0,0,0,0,0,0,0,0,1,0,0,0,0,2
71273,7,0,0,0,0,0,0,1,0,0,0,0,0,0,2
71277,7,0,0,0,0,0,0,1,0,0,0,0,0,0,2
71281,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0
71285,8,0,0,0,0,0,0,0,1,0,0,0,0,0,2
71291,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
71294,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
71300,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
71304,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0
71310,13,0,0,0,0,0,0,0,0,0,0,0,0,1,1
71313,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0
71319,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0
71322,12,0,0,0,0,0,0,0,0,0,0,0,1,0,2
71326,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
71330,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71334,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71338,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
71344,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0
71347,13,0,0,0,0,0,0,0,0,0,0,0,0,1,2
71351,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
71355,6,0,0,0,0,0,1,0,0,0,0,0,0,0,2
71361,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0
71365,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0
71370,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0
71373,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0
71374,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
71382,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0
71388,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3
71390,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
71396,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
71400,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71406,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
71411,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0
71412,7,0,0,0,0,0,0,1,0,0,0,0,0,0,2
71419,6,0,0,0,0,0,1,0,0,0,0,0,0,0,3
71421,13,0,0,0,0,0,0,0,0,0,0,0,0,1,2
71425,10,0,0,0,0,0,0,0,0,0,1,0,0,0,2
71429,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0
71435,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0
71438,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71445,11,0,0,0,0,0,0,0,0,0,0,1,0,0,3
71447,13,0,0,0,0,0,0,0,0,0,0,0,0,1,2
71454,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0
71457,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
71463,6,0,0,0,0,0,1,0,0,0,0,0,0,0,1
71465,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
71471,10,0,0,0,0,0,0,0,0,0,1,0,0,0,2
71476,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0
71477,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0
71483,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
71487,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
71493,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1
71495,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0
71502,13,0,0,0,0,0,0,0,0,0,0,0,0,1,2
71505,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0
71511,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0
71515,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0
71521,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
71525,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0
71530,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
71535,12,0,0,0,0,0,0,0,0,0,0,0,1,0,2
71542,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
71545,6,0,0,0,0,0,1,0,0,0,0,0,0,0,2
71552,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71555,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0
71560,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0
71566,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0
71567,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
71573,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1
71575,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0
71581,9,0,0,0,0,0,0,0,0,1,0,0,0,0,2
71584,13,0,0,0,0,0,0,0,0,0,0,0,0,1,2
71589,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0
71595,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
71596,12,0,0,0,0,0,0,0,0,0,0,0,1,0,2
71601,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
71606,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
71612,4,0,0,0,1,0,0,0,0,0,0,0,0,0,3
71615,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0
71622,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
71625,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
71631,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
71634,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
71640,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0
71644,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
71651,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0
71654,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
71660,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
71664,7,0,0,0,0,0,0,1,0,0,0,0,0,0,2
71669,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0
71672,10,0,0,0,0,0,0,0,0,0,1,0,0,0,2
71678,12,0,0,0,0,0,0,0,0,0,0,0,1,0,2
71683,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0
71684,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0
71689,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71693,12,0,0,0,0,0,0,0,0,0,0,0,1,0,2
71698,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
71703,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71704,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0
71709,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0
71714,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1
71716,12,0,0,0,0,0,0,0,0,0,0,0,1,0,2
71720,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
71724,7,0,0,0,0,0,0,1,0,0,0,0,0,0,2
71731,13,0,0,0,0,0,0,0,0,0,0,0,0,1,1
71733,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0
71738,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
71744,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
71745,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0
71749,5,0,0,0,0,1,0,0,0,0,0,0,0,0,2
71753,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0
71757,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0
71761,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
71768,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
71772,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0
71776,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0
71780,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71784,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0
71788,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
71795,11,0,0,0,0,0,0,0,0,0,0,1,0,0,1
71798,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0
71804,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0
71809,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0
71810,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0
71814,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
71818,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0
71822,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0
71826,12,0,0,0,0,0,0,0,0,0,0,0,1,0,2
71832,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71837,11,0,0,0,0,0,0,0,0,0,0,1,0,0,2
71839,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
71844,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71847,12,0,0,0,0,0,0,0,0,0,0,0,1,0,2
71852,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
71857,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0
71863,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0
71867,10,0,0,0,0,0,0,0,0,0,1,0,0,0,2
71873,13,0,0,0,0,0,0,0,0,0,0,0,0,1,2
71876,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0
71881,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71887,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0
71888,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
71892,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0
71896,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
71902,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
71905,4,0,0,0,1,0,0,0,0,0,0,0,0,0,2
71914,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
71915,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
71920,11,0,0,0,0,0,0,0,0,0,0,1,0,0,2
71925,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1
71927,13,0,0,0,0,0,0,0,0,0,0,0,0,1,2
71931,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
71935,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0
71940,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
71945,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71953,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
71958,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71961,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0
71968,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1
71970,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
71976,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0
71979,10,0,0,0,0,0,0,0,0,0,1,0,0,0,2
71985,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0
71989,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71993,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0
71997,10,0,0,0,0,0,0,0,0,0,1,0,0,0,2
72002,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0
72007,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
72013,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
72017,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
72021,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0
72025,8,0,0,0,0,0,0,0,1,0,0,0,0,0,2
